name;brand;price;ingredients;rating;sub-category;category;benefit
Sea Buckthorn Cleansing Gel;KLEVERU;Rp70.560;Aqua, Potassium Cocoyl Hydrolyzed Oat Protein, Glycerin, Cocamidopropyl Betaine, Potassium Cocoyl Glycinate, PEG-120 Methyl Glucose Dioleate, Butylene Glycol, Hippophae Rhamnoides Extract, Xanthan Gum, Houttuynia Cordata Extract, Sodium PCA, Licorice (Glycyrrhiza Glabra) Extract, Chlorphenesin, Allantoin, Disodium EDTA, Capsicum Annuum Extract, Daucus Carota Extract, Panthenol;4.8;Cleansing Gel;Cleanser;membersihkan secara sempurna, mencerahkan dengan antioksidan alami tanpa membuat kulit kering dan dehidrasi.
Mild Skin Balancing Vegan Cleanser;D'ALBA;Rp300.000;Water, Glycerin, Disodium Cocoamphodiacetate, Coco-glucoside, Lauryl Glucoside, Sodium Chloride, TEA-Cocoyl Glutamate, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Centella Asiatica Extract, Butylene Glycol, Citric Acid, Chlorphenesin, Melaleuca Alternifolia (Tea Tree) Extract, Lavandula Angustifolia Oil, Linalool, Ethylhexylglycerin, Tuber Magnatum Extract, Xanthan Gum, Carica Papaya (Papaya) Fruit Extract, Pyrus Malus Fruit Extract, Prunus Mume Fruit Extract, Vitis Vinifera Fruit Extract, 1,2-Hexanediol, Panthenol, Melia Azadirachta Leaf Extract, Saccharide Isomerate, Butylene Glycol, Melia Azadirachta Flower Extract, Geraniol, Limonene, Caramel, Asiaticoside, Asiatic Acid, Madecassoside, Zinc Oxide, Ceramide Np, Myristic Acid, Stearic Acid, Sodium Citrate, Citric Acid, Palmitic Acid, Arachidic Acid, Myristic Acid, Lauric Acid, Palmitic Acid, Oleic Acid;5;Cleansing Gel;Cleanser;mencegah munculnya bakteri yang dapat menimbulkan masalah kulit. mengangkat sel-sel kulit mati dan membersihkan pori-pori tanpa membuat kulit menjadi kering. membersihkan wajah dengan aman tanpa mengiritasi kulit. mencegah penuaan dini dan dapat menyamarkan kerutan dan garis-garis halus pada wajah.
Pure Active Sensitive Gel;GARNIER;Rp38.900;Aqua, Sodium Laureth Sulfate, PEG-8, Sodium Chloride, Alcohol, Caprylyl Glycol, Citric Acid, Hamamelis Virginiana Water, Hexylene Glycol, Maltodextrin, PEG-120 Methyl Glucose Dioleate, Phenoxyethanol, Salicylic Acid, Willow Bark Extract, Sodium Benzoate, Sodium Hydroxide, Zinc PCA, Parfum.;4.8;Cleansing Gel;Cleanser;Dapat membersihkan dengan lembut, dan mengurangi minyak berlebih, tampilan jerawat, dan kemerahan pada wajah. Membantu memudarkan noda-noda di wajah tanpa membuat kulit menjadi kering serta menenangkan dan menyegarkan kulit sensitif.
In France Maison Soir No. 09 Cleansing Gel;JMELLA;Rp94.400;Aqua, Sodium Laureth Sulfate, Sodium Chloride, Cocamidopropyl Betaine, Glycerin, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Arginine, Salicylic Acid (Skin Conditioning), Dipropylene Glycol, Disodium Cocoamphodiacetate, Sodium Sulfate, PEG-7 Glyceryl Cocoate, Laureth-2, Hydroxyacetophenone, Chlorphenesin, Sodium Hydroxide, Caprylyl Glycol, Parfum, Sodium Benzoate, Ethylhexylglycerin, Allantoin, Hexylene Glycol, Disodium EDTA, Stearic Acid, Lauric Acid, Erythritol, Gluconolactone, Capryloyl Salicylic Acid, Dipotassium Glycyrrhizate, Butylene Glycol, Helianthus Annuus (Sunflower) Seed Oil, Candida Bombicola/Glucose/Methyl Rapeseedate Ferment, 1,2-Hexanediol, Citric Acid, Caprylic/Capric Triglyceride, Centella Asiatica Leaf Extract, Hydrogenated Phosphatidylcholine, Undaria Pinnatifida Extract, Sargassum Fusiforme Extract, Sargassum Fulvellum Extract, Macrocystis Pyrifera (Kelp) Extract, Laminaria Japonica Extract, Himanthalia Elongata Extract, Fucus Vesiculosus Extract, Sucrose Stearate, Sodium Hyaluronate, Melaleuca Alternifolia Leaf Extract, Melaleuca Alternifolia (Tea Tree) Extract, Kunzea Ericoides Leaf Extract, Centella Asiatica Extract, Hexyl Laurate, Cetearyl Alcohol, Phenoxyethanol, Palmitic Acid, Ceramide NP, Saccharomyces Polypeptides, Hydrolyzed Sodium Hyaluronate, Hydrolyzed Hyaluronic Acid, Glycine Max Polypeptide, Valine, Tyrosine, Threonine, Serine, Proline, Phenylalanine, Methionine, Lysine, Leucine, Isoleucine, Histidine, Glycine, Glutamic Acid, Cysteine, Aspartic Acid, Alanine, Viscum Album Extract, Poncirus Trifoliata Fruit Extract, Morus Bombycis Extract, Inula Britannica Flower Extract, Forsythia Suspensa Fruit Extract, Sodium Acetylated Hyaluronate, Madecassoside, Madecassic Acid, Lactobacillus Ferment, Hydroxypropyltrimonium Hyaluronate, Glycosphingolipids, Cholesterol, Aspergillus Ferment, Asiaticoside, Asiatic Acid, Dimethylsilanol Hyaluronate, Sodium Hyaluronate Crosspolymer, Hyaluronic Acid, Pentylene Glycol, Palmitoyl Tripeptide-5, Palmitoyl Tripeptide-1, Palmitoyl Pentapeptide-4, Copper Tripeptide-1, Acetyl Tetrapeptide-5, Acetyl Hexapeptide-8, Potassium Hyaluronate, Palmitoyl Tetrapeptide-7.;4.9;Cleansing Gel;Cleanser;merawat kulit wajah berjerawat (acne prone skin) dengan aroma khas warm-wood. Mampu membersihkan sisa kotoran pada wajah dan mengangkat sel kulit mati teratas pada kulit dengan lembut, mempertahankan kelembapan kulit wajah.
Bio Essence - Bio Water B5 SOOTHING CLEANSER GEL;BIO-ESSENCE;Rp140.000;Water, Sodium Laureth Sulfate, Cocamidopropyl Betaine, Sodium Methyl Cocoyl Taurate, Glycerin, PEG-90 Glyceryl Isostearate, Laureth-2, PEG-7 Glyceryl Cocoate, Cocamide Methyl MEA, C12-15 Pareth-12, Propanediol, Hydroxyacetophenone, Panthenol, Candida Bombicola/Glucose/Methyl Rapeseedate Ferment, Glycyrrhiza Glabra (Licorice) Root Extract, Hamamelis Virginiana (Witch Hazel) Bark/Leaf/Twig Extract, Epilobium Angustifolium Flower/Leaf/Stem Extract, Niacinamide, Euglena Gracilis Extract, Tocopherol, Biosaccharide Gum-4, Fragrance, o-Cymen-5-ol, Citric Acid, Disodium EDTA, Ethylhexylglycerin, CI 42090.;3.8;Cleansing Gel;Cleanser;membantu menenangkan kulit wajah, menjaganya  tetap lembab, segar dan terhidrasi. menenangkan kulit, membantu menjaga kulit tetap terhidrasi dan segar meski di cuaca panas maupun lembap, membantu mengangkat debu, minyak, dan kotoran dari dalam kulit tanpa meninggalkan rasa kering
Vitamin C + 8X NMF Amino Radiant Charge Gel Cleanser;WARDAH;Rp96.500;Aqua, Glycerin, Disodium Cocoyl Glutamate, Propylene Glycol, Sodium Lauroyl Sarcosinate, Acrylates Copolymer, Sodium PCA, PEG-8, Cocamidopropyl Betaine, Citric Acid, Sodium Benzoate, Panthenol, Sodium Chloride, Chlorphenesin, Glyceryl Polyacrylate, Sodium Hydroxide, Glycyrrhiza Glabra (Licorice) Root Extract, Disodium EDTA, Fragrance, Betaine, Pentylene Glycol, Beta-Glucan, Sodium Lactate, PCA, Caprylyl Glycol, Serine, Alanine, Glycine, Sodium Ascorbyl Phosphate, Glutamic Acid, Lysine HCL, Threonine, Arginine, Proline.;0;Cleansing Gel;Cleanser;membantu mencerahkan kulit yang kusam dan lelah, Kulit terasa halus dan lembab setelah digunakan. Membersihkan wajah
Cica Dream Gentle Cleanser;DORSKIN;Rp90.440;Aqua, Glycerin, Cocamide DEA, Cocamidopropyl Betaine, Sodium Chloride, Xanthan Gum, Propylene Glycol, Caprylyl Glycol, Disodium EDTA, Citric Acid, Parfum, Centella Asiatica Extract, Hamamelis Virginiana Water, Zinc PCA, Glycyrrhiza Glabra Root Extract, 1,2-Hexanediol, Camellia Sinensis Leaf Extract, Salicylic Acid, PEG-40 Hydrogenated Castor Oil, Cocamidopropyl Dimethylamine, Milk Lipids, Pentylene Glycol, Ceramide NP, Disodium phosphate, Lactic Acid, Phytosphingosine, Sodium Hyaluronate, Polysorbate 80, Ethylhexylglycerin, BHT, Tocopheryl Acetate, Anthemis Nobilis Flower Extract, Ascorbic Acid, Beeswax, Benzalkonium Chloride, Butyrospermum Parkii (Shea Butter), Fucus Vesiculosus Extract, Isomerized Safflower Acid, Kaolin, Maltodextrin, Palmitic Acid, Palmitoyl Tripeptide-5, Silica, Zinc Sulfate, Benzoic Acid, Chlorhexidine Digluconate, Potassium Sorbate, Sodium Benzoate, Phenoxyethanol;0;Cleansing Gel;Cleanser;membersihkan pori-pori secara menyeluruh, namun tetap menjaga kelembapan kulit kamu. memiliki efek oil control di wajah yang berminyak, tapi tetap lembap dikulit yang kering.
Winter Melon Cleanser;COCOON;Rp80.000;Water/Aqua, Potassium Laureth Phosphate, Cocamidopropyl Betaine, Acrylates/Steareth-20 Methacrylate Copolymer, Sodium Cocoyl Glycinate, Cocoyl Methyl Glucamide, PEG-7-Glyceryl Cocoate, Glycerin, Benincasa Cerifera Fruit Extract, Salicylic Acid, Niacinamide, Panthenol, Centella Asiatica Extract , Betaine, Propanediol, Butylene Glycol, PEG-120 Methyl Glucose Dioleate, Molasses, Glycereth-26, Sodium Lactate, Sodium Hydroxide, Polysorbate 20, Melaleuca Alternifolia Leaf Oil, Rosmarinus Officinalis Leaf Oil, Lavandula Angustifolia Flower Oil, Allantoin, Ethylhexylglycerin, Phenoxyethanol, Xanthan gum, Menthyl Lactate, Trisodium Ethylenediamine Disuccinate;5;Cleansing Gel;Cleanser;mengangkat kotoran, minyak berlebih, membantu melawan penyebab jerawat serta mempertahankan kelembapan alami kulit setelah cuci muka.
Panthenol Gentle Gel Cleanser;SKINTIFIC;Rp83.400;AQUA, POTASSIUM COCOYL GLYCINATE, PANTHENOL, POTASSIUM COCOATE, ACRYLATES/STEARETH-20 METHACRYLATE CROSSPOLYMER, SODIUM LAUROAMPHOACETATE, CENTELLA ASIATICA EXTRACT, GLYCERIN, DECYL GLUCOSIDE, CERAMIDE NP, CERAMIDE NS/CERAMIDE NG, CERAMIDE AS, CERAMIDE EOP, CERAMIDE AP, SODIUM POLYASPARTATE, BUTYLENE GLYCOL, 1,2-HEXANEDIOL, PENTYLENE GLYCOL, PROPANEDIOL, METHYL DIISOPROPYL PROPIONAMIDE, ETHYL MENTHANE CARBOXAMIDE, MENTHYL LACTATE, HYDROXYPROPYLCELLULOSE, ISOPROPYL PALMITATE, TREHALOSE, SERINE, ALGIN, CAPRYLYL GLYCOL, SODIUM HYALURONATE, PULLULAN, DISODIUM PHOSPHATE, POTASSIUM PHOSPHATE, HYDROGENATED LECITHIN, POLYGLYCERYL-10 STEARATE, ETHYLHEXYLGLYCERIN;4;Cleansing Gel;Cleanser;Kulit Bersih & Terasa Segar Terhidrasi, Membantu menenangkan kulit, Menyegarkan & melembabkan kulit
Heartleaf + 8X NMF Amino Calm & Soothe Gel Cleanser;WARDAH;Rp96.500;Aqua, Glycerin, Cocamidopropyl Betaine, Propanediol, Hydroxypropyl Bis-Hydroxyethyldimonium Chloride, Sodium Methyl Cocoyl Taurate, Sodium benzoate, Panthenol, Trehalose, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Xanthan Gum, Sodium Chloride, Saccharide Isomerate, Allantoin, Polyquaternium-39, Chlorphenesin, Glyceryl Polyacrylate, Potassium Hydroxide, Disodium EDTA, Butylene Glycol, Betaine, Sodium PCA, Citric Acid, Sodium Citrate, Sodium Lactate, PCA, Houttuynia Cordata Extract, Serine, Alanine, Glycine, Glutamic Acid, Lysine HCL, Threonine, Arginine, Pentylene Glycol, Beta-Glucan, Caprylyl Glycol, Proline.;0;Cleansing Gel;Cleanser;meredakan iritasi dan kemerahan serta 8 jenis asam amino yang dapat menghidrasi kulit lebih dalam. membersihkan kulit anda dengan lembut untuk menenangkan dan melembabkan kulit kering tanpa meninggalkan rasa kering ketarik.
