name;brand;price;ingredients;rating;sub-category;category;benefit
Vegan Green Mild Fresh Serum Toner;MULDREAM;Rp355.000;Water, Glycerin, Butylene Glycol, Portulaca Oleracea Extract, Panthenol, Beta-Glucan, Betaine, Allantoin, Sodium Hyaluronate, Madecassoside, Asiaticoside, Oenothera Biennis (Evening Primrose) Oil, Ceramide NP, Linum Usitatissimum (Linseed) Seed Oil, Adenosine, Hydroxyethylcellulose, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Caprylyl Glycol, Propanediol, Glyceryl Acrylate/Acrylic Acid Copolymer, Tromethamine, C12-14 Pareth-12, 1,2-Hexanediol, Ethylhexylglycerin, Disodium EDTA, Fragrance;4.5;Toner;Treatment;menjaga kulit tetap lembap, menghaluskan pori - pori, mengontrol kadar minyak pada wajah dan memperkuat lapisan luar dan dalam kulit.
Tea Tree Control Skin;PAPA RECIPE;Rp233.100;Aqua, Propanediol, Glycerin, Butylene Glycol, 1,2-Hexanediol, Alcohol Denat, Betaine, Melaleuca Alternifolia Leaf Water, Glycereth-26, Ammonium Acryloyldimethyltaurate/Vp Copolymer, PEG-60 Hydrogenated Castor Oil, Ethylhexylglycerin, Disodium EDTA, Melaleuca Alternifolia Leaf Oil, Pentylene Glycol, Caprylyl Glycol, Centella Asiatica Extract, Portulaca Oleracea Extract, Sodium Hyaluronate, Eucalyptus Globulus Leaf Extract.;0;Toner;Treatment;membantu menjaga keseimbangan kadar minyak di wajah. memberikan efek menenangkan serta menjaga kulit wajah tetap lembap dan ternutrisi.
Skinfit Essence Toner;AZARINE;Rp40.000;Aqua, Glycerin, Portulaca Oleracea Extract, Centella Asiatica Extract, Propanediol, Niacinamide, Ceramide 3, Methyl Cyclodextrin, Xanthan Gum, Glycolic Acid, Sodium Hyaluronate, Chlorphenesin, Phenoxyethanol, Panthenol, Tocopheryl Acetate, Retinyl Palmitate, 7-Dehydrocholesterol.;4;Toner;Treatment;menutrisi kulit secara keseluruhan. Kulit akan terasa kenyal lembab dan glowing setelah pemakaian. Menyeimbangkan pH - Merapatkan pori - Memperkuat Skin barrier - Menenangkan kulit/ mengurangi kemerahan menenangkan - Menghaluskan kulit - Mencerahkan
P.CALM Barrier Cycle Toner Pad;P.CALM;Rp229.000;Water, Butylene Glycol, propanediol, Niacinamide, 1,2-Hexanediol, panthenol, allantoin, adenosine, xanthan gum, Polyquaternium-51, sodium hyaluronate, bifida fermentation filtrate, tea tree leaf extract, Citimwood Gum Extract, Bambusa vulgaris extract, Centella asiatica leaf extract, Purslane Extract, centella asiatica extract, glycerin, Lactobacillus fermentation lysate, cypress water, papaya fruit extract, bay leaf extract, Pine Leaf Extract, bifida fermentation lysate, Lactococcus fermentation lysate, papain, tocopherol, Madecassoside, Dipropylene Glycol, Glycosphingolipids, glycolipids, glucose, rice bran water, Virginia Poongnyeonhwasu, Hydrogenated Lecithin, Asiaticoside, Asian Acid, Madecassic Acid, sodium guaiazulene sulfonate, Lactobacillus fermented product, Ceramide NP, beta-glucan, Disodium EDT, Ethylhexylglycerin.;5;Toner;Treatment;mengeksfoliasi serta menghidrasi mengurangi jerawat mengembalikan suhu normal kulitmu
Recharge Hydrating Essence Toner;TRUEVE;Rp162.710;Aqua, Galactomyces Ferment Filtrate, Ethyl Alcohol, Niacinamide, Propylene glycol, Fomes officinalis extract, PEG-6 Caprylic/ Capric Glycerides, PEG 40 Hydrogenated Castor Oil, Allantoin, DMDM hydantoin, Sodium Hyaluronate, Glucosyl ceramide, Tetrasodium EDTA, Parfum.;4.8;Toner;Treatment;mencerahkan wajah dan memperbaiki tekstur kulit menjadi lebih halus.
Lacoco Watermelon Glow Hydrating Toner;LACOCO;Rp194.650;Aqua, Butylene Glycol, Glycerin, Niacinamide, Citrullus Lanatus Fruit Extract, Propanediol, Xanthan Gum, Centella Asiatica Extract, 1,2-Hexanediol, Allantoin, Fucus Vesiculosus Extract, Zinc PCA, Disodium EDTA, Sodium Hydroxide, Caprylhydroxamic Acid, Musa Sapientum Fruit Extract, Oenothera Biennis Flower Extract, Phenoxyethanol, Biosaccharide Gum-1, Cucurbita Pepo Seed Extract, Citric Acid;4;Toner;Treatment;Menghidrasi kulit sekaligus menjaga kelembapan - Menutrisi dan menjaga kulit tampak sehat - Mengandung kompinen antioksidan untuk membantu mencegah tanda penuaan - Membantu memperbaiki warna kulit yang tidak rata dan mencegah kusam - Memudarkan tampilan garis halus dan keriput - Membantu kulit tampak muda dan bersinar
Ms. Pimple Acne Solution Face Toner;EMINA;Rp21.000 - Rp34.000;Aqua, Propylene Glycol, Glycerin, Triethanolamine, Lactic Acid, Zinc Gluconate, Butylene Glycol, Phenoxyethanol, Glycolic Acid, Trideceth-9, PEG-40 Hydrogenated Castor Oil, Aloe Vera Leaf Extract, Disodium EDTA, Ethylhexylglycerin, Polysorbate 20, Fragrance, Hamamelis, Witch Hazel Leaf Extract, Potassium Sorbate, Sodium Benzoate;4.5;Toner;Treatment;mengurangi & mencegah timbulnya jerawat, menahan kelembapan kulit dan menghaluskan kulit.
Soothing Skin Toner;ELSHESKIN;Rp45.500;Aqua, Propylene Glycol, Alcohol, Butylene Glycol, Centella Asiatica Extract, Polygonum Cuspidatum Root Extract, Scutellaria Baicalensis Root Extract, Camellia Sinensis Leaf Extract, Glycyrrhiza Glabra Root Extract, Chamomilla Recutita Flower Extract, Rosmarinus Officinalis Leaf Extract, Polysorbate 80, Methylparaben, Allantoin, CI 16255;4;Toner;Treatment;mengembalikan keseimbangan level pH pada kulit. mengangkat sisa kotoran dan debu
beneath! By Bhumi Dear Doris Skin Prep Essence Toner;BHUMI;Rp128.080;Water, Phenyl Trimethicone, Dimethicone, Niacinamide, Glycerin, Olea Europaea Fruit Oil, Cyclopentasiloxane, Lactic Acid, Panthenol, Lactobacillus/Collagen/Mesembryanthemum Crystallinum Leaf Extract Ferment Lysate, Phenoxyethanol, Polyacrylate Crosspolymer-11, Citrus Junos Peel Extract, Citrus Unshiu Peel Extract, Polygonum Fagopyrum Seed Extract, Sophora Japonica Fruit Extract, Styrene/Acrylates Copolymer, Chlorphenesin, Allantoin, 1,2-Hexanediol, Ficus Carica Fruit Extract, Sodium Hyaluronate, Cyclomethicone, Butylene Glycol, Polyglutamic Acid, Hydrolyzed Hyaluronic Acid, Ethylhexylglycerin, Hydroxypropyltrimonium Hyaluronate, Saccharomyces Ferment Filtrate, Sodium Acetylated Hyaluronate.;5;Toner;Treatment;memberikan efek eksfoliasi ringan, menjaga kelembaban kulit, menguatkan skin barrier, dan menjaga kulit dari kekeringan. memperbaiki skin barrier, mencerahkan kulit mengangkat sel kulit mati dan menutrisi kulit meratakan warna kulit dan mengurangi noda hitam anti oksidan tinggi dan anti penuaan dini
SKINFIX + Triple Hydration & Barrier Boost Toner;ROSE ALL DAY;Rp83.850;Water, Glycerin, Butylene Glycol, Dipropylene Glycol, Methyl Gluceth-20, Pentylene Glycol, Panthenol, 1,2-Hexanediol, Xanthan Gum, Polysorbate 20, Methyl Diisopropyl Propionamide, Hyaluronic Acid, Sodium Hyaluronate, Hydrolyzed Hyaluronic Acid, Ethylhexylglycerin, Sodium Citrate, Sodium Phytate, Citric Acid, Phenoxyethanol, Tocopherol, Lactococcus Ferment Lysate, Mentha Aquatica Extract, Sodium Chloride, Phenylpropanol, Levulinic Acid, Sodium Levulinate;0;Toner;Treatment;menghidrasi secara intens dari dalam, memperkuat skin barrier, serta menyamarkan garis halus. menenangkan & kesegaran menyeluruh. mengunci hidrasi
No.3 Radiance Glowing Jumbo Essence Pad;NUMBUZIN;Rp234.000;Water, Dipropylene Glycol, Glycereth-26, 1,2-Hexanediol, Niacinamide, Butylene Glycol, MethylGluceth-20, Cetearyl, Olivate, Sorbitan Olivate, Betaine, Polyglyceryl-10 Laurate, Adenosine, Spiraea Ulmaria Extract, Sodium Hyaluronate, Saccharomyces Ferment, Saccharomyces Ferment Filtrate, Schizosaccharomyces Ferment Filtrate, Aspergillus Ferment, spergillus/Glucose/Soybean/Starch Ferment Filtrate, Lactococcus/Bean Seed Extract Ferment Filtrate, Lactobacillus/Rice Ferment, Chlorella Ferment, Lactobacillus/Algae Extract Ferment, Saccharomyces/Grape Ferment Extract, Lactobacillus/Pumpkin Ferment Extract, Lactobacillus/Soybean Ferment Extract, Lactobacillus/Soybean Extract,Ferment Filtrate, Saccharomyces/Rice Ferment Filtrate, Saccharomyces/Barley Seed Ferment Filtrate, xaccharomyces/Calcium Ferment, Saccharomyces/Laminaria Saccharina Ferment, Saccharomyces/Potato Extract,Ferment Filtrate, Lactobacillus/Eriodictyon Californicum Ferment Extract, Lactobacillus/Water Hyacinth Ferment, Lactobacillus/Rye Flour Ferment, Lactobacillus/Hibiscus Sabdariffa Flower Ferment Filtrate, Lactobacillus/Milk Ferment Filtrate, Lactobacillus/Ginseng Root Ferment Filtrate, Lactobacillus/Acerola Cherry Ferment, Lactobacillus Ferment,Lactobacillus Ferment Lysate Filtrate, Lactococcus/Milk Ferment Lysate, Lactococcus Ferment, Lactococcus Ferment Extract, Lactococcus Ferment Lysate, Streptococcus Thermophilus Ferment, Aureobasidium Pullulans Ferment Filtrate, Bifida Ferment Filtrate, Bifida Ferment Extract, Leuconostoc/Radish Root Ferment Filtrate, Lactobacillus/Wasabia Japonica Root Ferment Extract, Lactobacillus/Punica Granatum Fruit FermentExtract, Bacillus/Glutamic Acid Ferment Filtrate, Bacillus/Rice Bran Extract/Soybean Extract Ferment Filtrate, Monascus/Rice Ferment, Saccharomyces/Rice Bran Ferment Filtrate Extract , Saccharomyces/Rice Bran Ferment, Lactobacillus/Pear Juice Ferment Filtrate, Pichia Ferment Lysate,Filtrate, Alteromonas Ferment Extract, Saccharomyces/Coix Lacryma-Jobi Ma-Yuen Seed Ferment Filtrate, Saccharomyces/Soy Protein Ferment, Sphingomonas Ferment Extract, Saccharomyces/Malachite Ferment, Tetrahydrocurcumin, Gardenia Florida Fruit Extract, Polyquaternium-51, Dextrin, Acrylates/C10-30 Alkyl Acrylate rosspolymer, Tromethamine, Hydroxyethylcellulose, Pelargonium Graveolens Flower Oil, Citronellol;4;Toner;Treatment;menjadikan kulit tampak bercahaya�Bercahaya & menenangkan mencegah terjadinya iritasi
Probiome Skin Tonic;STUDIO TROPIK;Rp53.702 - Rp165.834;Bifida ferment lysate, Lactobacillus, Polyglutamic Acid, Hyaluronic Acid, Crystal Iceplant, Collagen.;4.7;Toner;Treatment;menghidrasi dan memperbaiki kulit kering dan sensitif. Memberikan efek plumping pada kulit yang sangat dehidrasi. membuat kulit lebih lembut dan kenyal
DR.G A'Clear Balancing Toner;DR.G;Rp254.800;Aqua, Pentylene Glycol, Propanediol, 1,2-Hexanediol, Glycereth-26, Ethoxydiglycol, Succinic Acid, Panthenol, Tromethamine, Lactobacillus Ferment, Disodium EDTA, Butylene Glycol, Ectoin, Lactobionic Acid, Mandelic Acid, Capryloyl Salicylic Acid, Centella Asiatica Extract, Houttuynia Cordata Extract, Mentha Aquatica Extract, Mentha Suaveolens Leaf Extract, Mentha Viridis Extract, Asiatic Acid, Asiaticoside, Madecassic Acid, Madecassoside.;0;Toner;Treatment;membantu menyegarkan wajah dan menjaga kulit berminyak tetap lembap seusai membersihkan wajah. Kulit terasa lembap, segar, dan tetap sehat.
Hyathenol Hydra Toner;NATURE REPUBLIC;Rp225.000;Water, Butylene Glycol, Niacinamide, Glycerin, Panthenol, Raffinose, 1,2-Hexanediol, Hydroxyacetophenone, Squalane, Carbomer, C12-14 Alketh-12, Cetyl Ethylhexanoate, Ethylhexylglycerin, Neopentyl Glycol Diheptanoate, Sodium Hyaluronate, Tromethamine, Adenosine, Xanthan Gum, Disodium Edta, Hydrogenated Phosphatidylcholine, Fragrance, Polyglyceryl-10 Myristate, Pvm/Ma Copolymer, Cetearyl Alcohol, Polyglyceryl-2 Stearate, Carthamus Tinctorius (Safflower) Seed Oil, Hibiscus Esculentus Fruit Extract, Hydrogenated Lecithin, Oenothera Biennis (Evening Primrose) Oil, Tamarindus Indica Seed Extract, Palmitic Acid, Stearic Acid, Ceramide Np, Centella Asiatica Extract, Ficus Carica (Fig) Fruit Extract, Chamomilla Recutita (Matricaria) Flower Extract, Hydrolyzed Vegetable Protein, Maltodextrin, Polyquaternium-51, Myristic Acid, Sodium Acetate, Dipeptide-2.;4.8;Toner;Treatment;memberikan kesegaran pada kulit seusai membersihkan wajah, menjaga kulit agar tetap terasa lembap.
Biome Comforting Infused Toner;AXIS-Y;Rp205.000;Water, Butylene Glycol, Glycerin, 1,2-Hexanediol, Bifida Ferment Lysate, Pentylene Glycol, Propanediol, Centella Asiatica Extract, Ficus Carica (Fig) Fruit Extract, Artemisia Princeps Leaf Extract, Ulmus Davidiana Root Extract, Amaranthus Caudatus Seed Extract, Hydrogenated Lecithin, Juniperus Virginiana Oil, Cedrus Atlantica Bark Oil, Amyris Balsamifera Bark Oil, Pogostemon Cablin Oil, Sodium Hyaluronate, Methylpropanediol, Octyldodeceth-16, Fructooligosaccharides, Carbomer, Tromethamine, Sodium Acrylic Acid/MA Copolymer, Disodium EDTA, Copaifera Officinalis (Balsam Copaiba) Resin, Ceramide NP, Lactobacillus Ferment Lysate, Lactococcus Ferment Lysate, Bifida Ferment Filtrate, Saccharomyces Ferment Filtrate, Ethylhexylglycerin, Caprylyl Glycol;5;Toner;Treatment;memperkuat dan membersihkan kulit. membuat kulit lembab dan bercahaya, membantu meningkatkan keseimbangan air-minyak kulit, memberikan perawatan yang nyaman untuk keadaan alami kulit.
Niacinamax Dark Spot Essence Toner;TRUEVE;Rp104.520;Aqua, Lactic Acid, Niacinamide, Butylene Glycol, Sodium Hydroxide, Pentylene Glycol, Gluconolactone, PEG 40 Hydrogenated Castor Oil, Panthenol, Salicylic Acid, Glycolic Acid, Citric Acid, Hexylresorcinol, Chamomilla Recutita (Matricaria) Extract, Allantoin, Centella Asiatica Leaf Extract, Glycyrrhiza Glabra Root Extract, Ascorbyl Propyl Hyaluronate, Glycolipids, Lactobacillus Ferment, Sodium Hyaluronate, Ceramide NP, Cholesterol, Phytosphingosine, Hyaluronic Acid, Hydrolyzed Hyaluronic Acid, Hydrolyzed Sodium Hyaluronate, Hydroxypropyltrimonium Hyaluronate, Potassium Hyaluronate, Sodium Acetylated Hyaluronate, Sodium Hyaluronate Crosspolymer, Dimethylsilanol Hyaluronate, Tocopherol, Phenoxyethanol, Glycerin, Bis-PEG-12 Dimethicone, Propylene Glycol, Tetrasodium EDTA, Ethylhexylglycerin, Sodium Bisulfite, Dextrin, 1,2-Hexanediol, Maltodextrin, Sodium Benzoate, Potassium Sorbate, Lecithin, Benzyl Alcohol, Benzoic Acid, Dehydroacetic Acid, Fragrance.;0;Toner;Treatment;Menyamarkan noda hitam (Dark Spot)  Membantu mencerahkan kulit  Membantu regenerasi sel kulit  Membantu mencerahkan kulit  Merawat kehalusan tekstur kulit  Membersihkan pori-pori agar tampak lebih kecil  Merawat kehalusan & mempersiapkan kulit  Merawat skin barrier
PAPA RECIPE Carrot Solution Skin;PAPA RECIPE;Rp361.800;Aqua, Propanediol, Dipropylene Glycol, Methylpropanediol, Niacinamide, Pentylene Glycol, Octyldodeceth-16, Glycerin, Betaine, Bisabolol, Hydroxyacetophenone, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Tromethamine, Ethylhexylglycerin, Disodium EDTA, Eclipta Prostrata Leaf Extract, Laminaria Japonica Extract, Avena Sativa Kernel Extract, Cynara Scolymus Leaf Extract, Beta-Glucan, Hydrogenated Lecithin, Polyquaternium-51, Camellia Sinensis Leaf Water, 1,2-Hexanediol, Melia Azadirachta Flower Extract, Fructooligosaccharides, Melia Azadirachta Leaf Extract, Butylene Glycol, Curcuma Longa Root Extract, Ocimum Sanctum Leaf Extract, Daucus Carota Sativa Root Extract, Hydrolyzed Hyaluronic Acid, Corallina Officinalis Extract, Cyanocobalamin, Glutathione, Tocopherol, Acetyl Glucosamine, Broussonetia Kazinoki Root Extract, Morus Alba Bark Extract, Pyrus Malus Fruit Extract, Camellia Japonica Leaf Extract, Camellia Sinensis Leaf Extract, Centella Asiatica Extract, Galactoarabinan, Tricholoma Matsutake Extract.;0;Toner;Treatment;membantu mencerahkan wajah, memberikan efek menenangkan pada wajah.
MC2 Advance Soothing Essence Toner;TRUEVE;Rp126.360;Aqua, Centella Asiatica Extract, Aloe Barbadensis Leaf Extract, Ethyl Alcohol, Artemisia Vulgaris Extract, Propylene Glycol, Niacinamide, PEG-6 Caprylic/ Capric Glycerides, PEG-40 Hydrogenated Castor Oil, Sodium Hyaluronate, Glucosyl Ceramide, Allantoin, DMDM Hydantoin, Parfum;5;Toner;Treatment;mengatasi berbagai masalah kulit,  menenangkan kulit. Bantu menenangkan kulit 3x lebih cepat.
Bio Renew Nourishing Toner;BIO-ESSENCE;Rp204.900;Water, Propylene Glycol, Butylene Glycol, Glycerin, Olive Oil PEG-7 Esters, Avena Sativa (Oat) Kernel Extract, Stephania Tetranda Root Extract, PEG-40 Hydrogenated Castor Oil, Sodium Carbomer, Laminaria Digitata Extract, Niacinamide, Sodium Hyaluronate, Royal Jelly Powder, Euglena Gracilis Extract, Tocopherol, Panax Ginseng Root Extract, Angelica Archangelica Root Extract, Lycium Barbarum Fruit Extract, Cycnoches Cooperi Flower/Leaf Extract, Hamamelis Virginiana (Witch Hazel) Bark/Leaf Extract, Glycyrrhiza Glabra Root Extract, Disodium EDTA, Fragrance, Phenoxyethanol, Chlorphenesin, PPG-26-Buteth-26;4.8;Toner;Treatment;membantu membersihkan sisa debu dan kotoran serta meningkatkan penyerapan produk perawatan kulit berikutnya. Kulit terasa lembab, elastis dan pori-pori diwajah nampak lebih samar.
KUNDAL Mugwort Soothing Clear Pad;KUNDAL;Rp164.280;Water, Dipropylene Glycol, Glycerin, Butylene Glycol, 1,2-Hexanediol, Artemisia Capillaris Extract, Hydroxyacetophenone, Panthenol, Polyglyceryl-10 Laurate, C12-14 Alketh-12, Sodium Citrate, Tromethamine, Citric Acid, Disodium EDTA, Gluconolactone, Citrus Aurantium Bergamia (Bergamot) Fruit Oil, Dextrin, Theobroma Cacao (Cocoa) Seed Extract, Sodium Polyacrylate, PVM/MA Copolymer, Centella Asiatica Extract, Betaine Salicylate, Houttuynia Cordata Extract, Capryloyl Glycine, Hexylene Glycol, Capryloyl Salicylic Acid, Melaleuca Alternifolia (Tea Tree) Leaf Extract, Sarcosine, Pentylene Glycol, Cinnamomum Zeylanicum Bark Extract, Ethylhexylglycerin, Limonene, Linalool;5;Toner;Treatment;membantu menjaga kelembaban kulit wajah dan membersihkan sisa kotoran yang tertinggal dengan lembut serta menenangkan kulit dan membuat kulit terasa lebih halus dan lembut.
Houttuynia Cordata Cotton Toner Pad;ALL NATURAL;Rp407.550;Aqua, Glycerin, Dipropylene Glycol, Methylpropanediol, 1,2-Hexanediol, Houttuynia Cordata Extract, Betaine, Hydroxyacetophenone, Polyglyceryl-10 Laurate, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Allantoin, Caprylyl Glycol, Polyglyceryl-10 Myristate, Ethylhexylglycerin, Disodium EDTA, Sorbitan Isostearate, Butylene Glycol, Citrus Aurantium Bergamia Fruit Oil, Sodium Hyaluronate, Portulaca Oleracea Extract, Dipotassium Glycyrrhizate, Camellia Sinensis Leaf Extract, Centella Asiatica Extract, Tocopherol.;0;Toner;Treatment;membantu menyegarkan dan menghidrasi kulit wajah. membantu menenangkan kulit yang teriritasi ringan dan menjaga kulit wajah tetap lembap.
Phyto-Enzyme Peeling Pad;MEDIHEAL;Rp305.100;Water, Dipropylene Glycol, Glycerin, Butylene Glycol, 1,2-Hexanediol, Betaine Salicylate, Betaine, Hydroxyacetophenone, Tromethamine, Octyldodeceth-16, Sodium Citrate, Citric Acid, Disodium Edta, Papain. Pogostemon Cablin Oil, Junipers Virginiana Oil, Capryloyl Salicylic Acid, Artemisia Vulgaris Oil, Beta-Glucan, Mentha Arvensis Leaf Oil;4.8;Toner;Treatment;merawat pori-pori. Mengeksfoliasi sel kulit mati dan mengurangi komedo dengan cepat
Pure Centella Acne Calming Toner;SKINTIFIC;Rp103.040;WATER, SEA WATER, CENTELLA ASIATICA EXTRACT, BUTYLENE GLYCOL, GLYCERIN, 1,2-HEXANEDIOL, GENTIANA SCABRA ROOT EXTRACT, PROPANEDIOL, SODIUM CITRATE XANTHAN GUM, ECTOIN, CERAMIDE NP, SEBACIC ACID, 10-HYDROXYDECANOIC ACID, PANTHENOL, CERAMIDE EOP, CERAMIDE AP, ETHYLHEXYLGLYCERIN, VIOLA YEDOENSIS EXTRACT, GLYCERYL CAPRYLATE, CERAMIDE AS, CERAMIDE NS/CERAMIDE NG, HYDROXYACE TOPHENONE, TARAXACUM OFFICINALE (DANDELION) RHIZOME/ROOT EXTRACT CHAMOMILLA RECUTITA, (MATRICARIA) FLOWER EXTRACT, CROCUS SATIVUS FLOWER EXTRACT, PAEONIA LACTIFLORA, ROOT EXTRACT, LONICERA JAPONICA (HONEYSUCKLE) FLOWER EXTRACT, 1,10-DECANEDIOL, MALVA SYLVES TRIS (MALLOW) FLOWER EXTRACT, CHRYSAN THEMUM INDICUM FLOWER EXTRACT, TARAXA CUM MONGOLICUM EXTRACT;4.8;Toner;Treatment;mengurangi jerawat pada wajah. menyegarkan mengontrol produksi minyak. menenangkan kulit dari kemerahan dan gejala-gejala awal iritasi lainnya, seperti gatal, beruntusan, dan kulit terasa tidak nyaman. Menenangkan kulit yang meradang dan berjerawat Mengurangi jerawat dan meredakan kemerahan Menjaga skin barrier
Noni Probiotics Balance Me Fine Toner;NPURE;Rp100.000;Morinda Citrifolia Fruit Extract, Probiotics 9 Complex, Chamomile Extract, Bisabolol, Betaine, Allantoin, Ceramide NP.;4.8;Toner;Treatment;memberikan efek menenangkan dan melembabkan kulit. menyeimbangkan skin microbiome. memperkuat fungsi skin barrier dan menjadikan kulit tampak cerah dan lembut. Kulit Tampak Sehat Alami.
Trial Size - Harlette Waterymelon Deep Hydration Toner;HARLETTE;Rp37.000;Aqua, Butylene Glycol, PEG-6 Caprylic/Capric Glycerides, Sodium PCA, Niacinamide, Aloe Barbadensis (Aloe Vera) Leaf Juice, Inositol, Phenoxyethanol, Citrullus Lanatus (Watermelon) Fruit Extract, Hylocereus Undatus (Dragon Fruit) Extract, Centella Asiatica Extract, Panthenol, Glycyrrhiza Glabra (Licorice) Root Extract, Fomes Officinalis (Mushroom) Extract, Hydroxypropyl Methylcellulose, Sodium Hyaluronate, Milk Protein, Tetrasodium EDTA, Tocopheryl Acetate, Parfum;4.8;Toner;Treatment;memberikan hidrasi pada kulit serta menenangkan kulit. membantu kamu untuk mendapatkan kulit sehat sehingga tidak rentan breakouts.
Brightening Vita Toner;PYUNKANG YUL;Rp204.000;Water, Propanediol, 1,2-Hexanediol, Glycerin, Niacinamide, Betaine, Panthenol, Dipropylene Glycol, Sodium Citrate, Adenosine, Citric Acid, Disodium EDTA, Butylene Glycol, Polyglyceryl-10 Myristate, Pearl Extract, Sodium Hyaluronate, Cetyl Ethylhexanoate, Caprylic/Capric Triglyceride, Caprylyl Glycol, Ethylhexyl Palmitate , Chrysanthemum Morifolium Flower Extract, Broussonetia Kazinoki Root Extract, Hyaluronic Acid, Ascorbic Acid;5;Toner;Treatment;mencerahkan kulit yang kusam dan menyamarkan noda kehitaman. merawat kekencangan kulit, mencerahkan, membantu melembabkan kulit.
Pumpkinu Skin Tonic;STUDIO TROPIK;Rp53.702 - Rp165.834;Aqua, Caprylic/capric triglyceride, PEG-40 hydrogenated castor oil, Butylene glycol, Propylene glycol, Alpha arbutin, Panthenol, Sea buckthorn (Hippophae rhamnoides) oil, Biosaccharide gum-1, Cucurbita pepo fruit extract, Curcuma longa (turmeric) root extract, Glycerin, Ethylhexylglycerin, BHT, Tetrasodium EDTA, Phenoxyethanol, Chlorphenesin, Sodium bisulfite, 1,2-hexanediol, Styrene/acrylates copolymer, Triethanolamine, CI 14700, CI 19140, Citric acid;5;Toner;Treatment;Mencerahkan kulit Menyamarkan bekas jerawat kemerahan PIH Meratakan warna kulit. membuat kulit lebih lembut dan kenyal, siap untuk rangkaian skincare berikutnya
Essential Comfort Balancing Water;SULWHASOO;Rp784.000;WATER / AQUA / EAU, ALCOHOL DENAT., BETAINE, BUTYLENE GLYCOL, GLYCERYL POLYMETHACRYLATE, GLYCERIN, 1,2-HEXANEDIOL, PEG/PPG-17/6 COPOLYMER, GLYCERETH-26, PEG-60 HYDROGENATED CASTOR OIL, BIS-PEG-18 METHYL ETHER DIMETHYL SILANE, PROPANEDIOL, HONEY / MEL / MIEL, ACRYLATES/C10-30 ALKYL ACRYLATE CROSSPOLYMER, ZIZIPHUS JUJUBA FRUIT EXTRACT, ETHYLHEXYLGLYCERIN, DIPHENYLSILOXY PHENYL TRIMETHICONE, PORTULACA OLERACEA EXTRACT, DIOSCOREA JAPONICA ROOT EXTRACT, CRATAEGUS PINNATIFIDA FRUIT EXTRACT, POTASSIUM HYDROXIDE, FRAGRANCE / PARFUM, DISODIUM EDTA, LIMONENE, BIOSACCHARIDE GUM-1, PENTYLENE GLYCOL, NARCISSUS TAZETTA BULB EXTRACT, PUERARIA THUNBERGIANA FLOWER/LEAF/STEM EXTRACT, MORUS ALBA LEAF EXTRACT, LINALOOL, REHMANNIA GLUTINOSA ROOT EXTRACT, GLYCYRRHIZA URALENSIS (LICORICE) ROOT EXTRACT, PAEONIA LACTIFLORA ROOT EXTRACT, LILIUM CANDIDUM BULB EXTRACT, POLYGONATUM ODORATUM RHIZOME EXTRACT, NELUMBO NUCIFERA FLOWER EXTRACT, TOCOPHEROL, BETA-GLUCAN;5;Toner;Treatment;membantu menenangkan kulit, serta memberi kelembapan tahan lama
Eggplant Clearing Skin;PAPA RECIPE;Rp206.100;Aqua, Glycerin, Propanediol, 1,2-Hexanediol, Alcohol, Solanum Melongena Fruit Extract, C12-14 Pareth-12, Sodium Citrate, Citric Acid, Ethylhexylglycerin, Disodium EDTA, Butylene Glycol, Lupeol, Centella Asiatica Extract, Salvia Hispanica Seed Extract, Gaultheria Procumbens Leaf Extract, Betula Alba Juice, Houttuynia Cordata Extract, Arnica Montana Flower Extract, Calendula Officinalis Flower Extract, Helianthus Annuus Flower Extract, Narcissus Pseudo-Narcissus Flower Extract, Hydroxycinnamic Acid, Rutin.;5;Toner;Treatment;membantu merawat dan memberikan rasa nyaman pada kulit. mengangkat minyak, dan residu sabun pembersih wajah. sehingga kulit terlihat lebih segar, bersih dan lembab.
Madecassoside Blemish Pad;MEDIHEAL;Rp287.100;Water, Dipropylene Glycol, Glycereth-26, Niacinamide, Glycerin, 1,2-Hexanediol, Diphenyl Dimethicone, Triethylhe xanoin, Hydroxyacetophenone, Hydrogenated Lecithin, Polyglyceryl-10 Oleate, Centella Asiatica Extract, Dipotassium Glycyrrhizate, Sodium Citrate, Allantoin, Octyldodeceth-16, Citric Acid, Disodium EDTA, Polyglyceryl-10 Laurate, Juniperus Virginiana Oil, Butylene Glycol, Artemisia Vulgaris Oil, Pogostemon Cablin OiL, Madecassoside, Rosmarinus Officinalis (Rosemary) Leaf Oil, Viola Odorata Leaf Extract, Centella Asiatica Root Extract, Centella Asiatica Leaf Extract, Saccharomyces Ferment, Mangifera Indica (Mango) Fruit Extract, Lactobacillus Ferment, Asiaticoside, Madecassic Acid, Asiatic Acid;5;Toner;Treatment;menenangkan dan membantu menyamarkan noda gelap/bintik hitam bekas jerawat pada wajah. meratakan warna kulit & mengurangi bintik hitam membantu menenangkan kulit. kulit lebih halus
