name;brand;price;ingredients;rating;sub-category;category;benefit
Rice Mask;I'M FROM;Rp426.550;Water, Glycerin, Dipropylene Glycol, Oryza Sativa (Rice) Powder(41,000ppm), Cetearyl Ethylhexanoate, Oryza Sativa (Rice) Hull Powder(30,000ppm), 1,2-Hexanediol, Synthetic Beeswax, Synthetic Wax, Stearic Acid, Betaine, Cetyl Alcohol, Butyrospermum Parkii (Shea) Butter, Hydrogenated Poly(C6-14 Olefin), Centella Asiatica Extract, Ficus Carica (Fig) Fruit Extract, Oryza Sativa (Rice) Bran Extract(1,000ppm), Oryza Sativa (Rice) Extract(1,000ppm), Laminaria Japonica Extract, Eclipta Prostrata Leaf Extract, Ulmus Davidiana Root Extract, Amaranthus Caudatus Seed Extract, Hydrogenated Lecithin, Palmitic Acid, Sorbitan Stearate, Glyceryl Stearate, Sodium Polyacrylate, Dimethicone, Cyclopentasiloxane, Xanthan Gum, Magnesium Aluminum Silicate, Allantoin, Tocopheryl Acetate, Butylene Glycol, Disodium Edta, Hydrolyzed Hyaluronic Acid, Myristic Acid, Fructooligosaccharides, Lecithin, Beta-Glucan, Ceramide Np, Peg-100 Stearate, Hydroxyacetophenone, Ethylhexylglycerin;4.3;Wash off Mask;Face Mask;mengangkat sel kulit mati dan kotoran, mencerahkan serta mengembalikan kilau alami kulit, melembapkan dan menjaga elastisitas kulit, menghaluskan serta menjaga tekstur kulit tetap lembut, membantu regenerasi sel kulit, mengecilkan tampilan pori-pori, dan mengencangkan kulit, menutrisi kulit tanpa menyebabkan iritasi.
Bamboo Charcoal Brightening Gel Mask;WHITELAB;Rp65.490;Niacinamide, BHA (Salicylic Acid), Bamboo Activated Charcoal, HyaluComplex-10;3.5;Wash off Mask;Face Mask;merawat dan membuat kulit terlihat lebih sehat, glowing dan cerah. Mencerahkan kulit wajah yang lelah dan kusam Membersihkan kotoran penyumbat pori (sebum, kulit mati dan komedo) Mengembalikan kulit ke kondisi optimal Melawan radikal bebas penyebab masalah kulit Menenangkan kulit yang sedang bermasalah Merawat kelembaban dan kekenyalan kulit wajah
Aqua Infused Sleeping Mask;EMINA;Rp51.000;Aqua, Cyclopentasiloxane, Butylene Glycol, Glycerin, Beta-Glucan, VP/VA Copolymer, Trehalose, Biosaccharide Gum-1, Phenoxyethanol, Dimethicone, Polyglyceryl-3 Methylglucose Distearate, Polysorbate 20, Carbomer, Allantoin, Fragrance, Tocopheryl Acetate, Disodium EDTA, Ethylhexylglycerin, Potassium Hydroxide, Dimethicone/Vinyl Dimethicone Crosspolymer, Epilobium Angustifolium Flower/Leaf/Stem Extract, Trideceth-9, PEG-40 Hydrogenated Castor Oil, Sodium Metabisulfite, Actinidia Polygama Fruit Extract, CI 42090.;5;Wash off Mask;Face Mask;membuat kulit terlihat glowing dan cerah. - Membuat kulit terasa lebih halus, lembab, dan kenyal di pagi hari. - membuat wajah terasa segar saat diap
Green Tea Latte Face Mask;EMINA;Rp34.900;Aqua, Glycerin, Propylene Glycol, Polyacrylamide, Styrene/Acrylates Copolymer, Caprae Lac Extract, Phenoxyethanol, Olive Oil PEG-7 Esters, C13-14 Isoparaffin, PEG-40 Hydrogenated Castor Oil, Polysorbate 20, Beta-Glucan, Fragrance, Trideceth-9, Aloe Barbadensis (Aloe Vera) Leaf Extract, Hydroxyethylcellulose, Laureth-7, Camellia Sinensis Leaf Extract, Glyceryl Polyacrylate, Allantoin, Triethylene Glycol, Maltodextrine, Methylparaben, Ethylparaben, Potassium Sorbate, Sodium Benzoate, Ci 42090, Ci 14720, Ci 19140;3.3;Wash off Mask;Face Mask;memberikan sensasi kulit yang lebih halus, elastis dan segar. memberikan ekstra kelembaban pada wajah saat di gunakan ke wajah. merelax saat pada penggunaan masker.
Flor de Calendula;TEDDY CLUBS;Rp53.400;Aqua, Glycerin, Niacinamide, Sodium PCA, Salicylic Acid, Aloe Barbadensis (Aloe Vera) Leaf Juice, PEG-40 Hydrogenated Castor Oil, Phenoxyethanol, Carbomer, Triethanolamine, Calendula Officinalis Flower Oil, Fomes Officinalis (Mushroom) Extract, Avena Sativa (Oat) Kernel Oil, Panthenol, Sodium Hyaluronate, Mel, Dipotassium Glycyrrhizinate, Hexamidine Diiesthionate, Tocopheryl Acetate, CI 19140, CI 16035;4;Wash off Mask;Face Mask;Mampu mencerahkan wajah, merawat kulit berjerawat, melembabkan kulit, menenangkan.
VinoHydra Moisturizing Mask;CAUDALIE;Rp530.000;aqua/water/eau, vitis vinifera (grape) fruit water, glycerin, triheptanoin, polyglyceryl-3 distearate, simmondsia chinensis (jojoba) seed oil, squalane, myristyl myristate, pentylene glycol, vitis vinifera (grape) seed oil, glyceryl stearate, sodium acrylate/sodium acryloyldimethyl taurate copolymer, silica, palmitoyl grape seed extract, c15-19 alkane, potassium cetyl phosphate, glyceryl stearate citrate, vitis vinifera (grape) juice, centella asiatica extract, helianthus annuus (sunflower) seed oil, polyglyceryl-6 laurate, tocopherol, sodium dehydroacetate, citric acid, polyglycerin-6, sodium carboxymethyl beta-glucan, sorbitan oleate, sorbitan isostearate, sodium phytate, sodium benzoat, potassium sorbate, parfum (fragrance).(271/021);0;Wash off Mask;Face Mask;menenangkan sekaligus menghidrasi kulit. Meningkatkan hidrasi kulit secara instan
Mugwort Mask Miniature;I'M FROM;Rp141.550;Water, Butylene Glycol, Glycerin, Artemisia Princeps Leaf Powder, 1,2-Hexanediol, Cordyceps Sinensis Extract, Polygonum Cuspidatum Root Extract, Scutellaria Baicalensis Root Extract, Methylpropanediol, Ligularia Fishceri Leaf Extract, Rosa Davurica Bud Extract, Camellia Sinensis Leaf Extract, Glycyrrhiza Glabra (Licorice) Root Extract, Chamomilla Recutita (Matricaria) Flower Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract, Centella Asiatica Extract, Glyceryl Polyacrylate, Sodium Polyacrylaste, Carbomer, Arginine, Phenoxyethanol, Allantoin, Dipotassium Glycyrrhizate, Panthenol, Xanthan Gum, Disodium EDTA;5;Wash off Mask;Face Mask;menenangkan kulit dari cuaca panas dengan efek dingin alami dan membantu merawat kulit berjerawat. Mempunyai formula gel yang dapat mempertahankan bahan aktif dari ekstrak tumbuhan dan memberikan manfaatnya langsung ke kulit.
Scarlett Whitening Seriously Soothing & Hydrating Gel Mask;SCARLETT WHITENING;Rp75.000;Niacinamide, Vitamin C, Grape Fruit Water, Seven Berry Extract, Ginseng Extract, Centella Asiatica, Rose Flower Water, Allantoin;4.8;Wash off Mask;Face Mask;merawat kulit kering, kusam, iritasi, dan sensitif. membantu mencerahkan kulit, membantu meningkatkan produksi kolagen, membantu menjaga lapisan luar kulit terhidrasi, sebagai antioxidant pada kulit untuk membantu melawan radikal bebas yang menyebabkan penuaan dini seperti kerutan, kusam dan warna kulit tidak merata, menyamarkan kerutan secara nyata, mengurangi kemerahan dan bengkak pada kulit, menjaga kelembapan dan kelembutan kulit
Brightening Face Mask;DJAMUJAMU;Rp140.600;Akar Manis ;4.8;Wash off Mask;Face Mask;meningkatkan kesegaran kulit, Kehalusan kulit, dan kilau kulit. membantu mencerahkan kulit secara alami.
Nature Daily Milky Oat Exfoliating Scrub Capsule Mask;WARDAH;Rp22.200;Aqua, Glycerin, Avena Sativa Kernel Extract, Trehalose, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, 1,2-Hexanediol, Pentylene Glycol, DMDM Hydantoin, Ammonium Acryloyldimethyltaurate/VP Copolymer, Disodium EDTA, Allantoin, Titanium Dioxide, Xanthan Gum, Hydrated Silica, Fragrance, Glyceryl Polyacrylate;3.5;Wash off Mask;Face Mask;melembapkan, menenangkan, atau membersihkan kulit, mengangkat sel kulit mati.
