name;brand;price;ingredients;rating;sub-category;category;benefit
Lip Care;NIVEA;Rp30.880;Cera Microcristallina, Octyldodecanol, Hydrogenated Polydecene, Cetyl Palmitate, Ricinus Communis Seed Oil, Myristyl Myristate, VP/Hexadecene Copolymer, Cetearyl Alcohol, Polyglyceryl-3 Diisostearate, Butyrospermum Parkii Butter, Caprylic/Capric Triglyceride, Pentaerythrityl Tetraisostearate, VP/Eicosene Copolymer, C20-40 Alkyl Stearate, Panthenol, Copernicia Cerifera Cera, Cera Alba, Aqua, Glycerin, Limonene, Linalool, Benzyl Alcohol, Benzyl Benzoate, Citral, Parfum;5;Lip Balm;Lip Care;memanjakan bibir anda dan memberikan 12 jam perlindungan dari bibir kering. Memberikan sensasi lembut dan melindungi bibir dari kekeringan. Melembabkan dan memberikan perawatan intensif yang tahan lama pada bibir, membuat bibir lembuh dan terlihat sehat
Lip Tinted Treatment;TERATU BEAUTY;Rp83.600;C26-28 Alkyl Dimethicone, Caprylic/Capric Triglyceride, Cera Alba, Simmondsia Chinensis (Jojoba) Seed Oil, Coconut (Cocos Nucifera) Oil, Tocopheryl Acetate, Phenoxyethanol, Fragrance, Flavor, CI 45410, Red 7 (CI 15850:1).;4.8;Lip Balm;Lip Care;Melembabkan dan menutrisi bibir, Memberikan warna pink natural yang mirip seperti warna pink alami bibir dan warnanya stain di bibir, Mampu mengembalikan warna asli bibir kita dari yang tadinya gelap
Indoganic Beauty X Diniyah Nurmala Tinted Lip Balm;INDOGANIC;Rp87.200;Tridecyl Trimellitate, Hydrogenated Polydecene, Caprylic/Capric Trygliceride, Synthetic Wax, Diisostearyl Malate, Ethylhexyl Palmitate, Vp/Eicosene Copolymer, Phenoxyethanol, Caprylyl Glycol, Citrus Aurantium Amara(Bitter Orange) Flower Oil, Glycerin, Ascorbic Acid, Bisabolol, Allantoin, Citrus Paradisi (Grapefruit)Seed Extract, Titanium Dioxide, CI 77491, CI77492, CI77499, CI 77891;0;Lip Balm;Lip Care;memberikan warna yang vibrant sekaligus hidrasi yang halus. membantu mencerahkan, menjaga kelembapan. menutrisi serta menjaga bibir tetap terhidrasi sepanjang hari.
Glow Pop Serum Lip Balm;ESQA;Rp98.100;TRIDECYL TRIMELLITATE, HYDROGENATED POLYDECENE, PENTAERYTHRITYL TETRAISOSTEARATE, DIISOSTEARYL MALATE, ETHYLHEXYL PALMITATE, POLYETHYLENE, FLAVOR, PHENOXYETHANOL, CAPRYLYL GLYCOL, TOCOPHERYL ACETATE, BUTYROSPERMUM PARKII (SHEA)BUTTER, SIMMONDSIA CHINENSIS (JOJOBA) SEED OIL, MACADAMIA TERNIFOLIA SEED OIL, SODIUM HYALURONATE, CAPRYLIC/CAPRIC TRIGLYCERIDE, STEARALKONIUM HECTORITE, PROPYLENE CARBONATE, PALMITOYL HEXAPEPTIDE-12 May Contain : CI 77491, CI 77499, CI 16035, CI 77891;5;Lip Balm;Lip Care;melembapkan bibir tahan lama, melindungi dengan UV filter, memberikan efek glossy dan juicy tanpa rasa lengket, membuat bibir tampak lebih penuh, merangsang produksi kolagen, mengurangi garis halus, menutrisi dan melembutkan bibir, serta melindungi dari sinar matahari.
YADAH Cactus Lip Tint Balm;YADAH;Rp 168.300 - Rp 177.650;Diisostearyl Malate, Caprylic/Capric Triglyceride, Polyglyceryl-2 Triisostearate, Hydrogenated Polydecene, Polybutene, Mycrocrystalline Wax, Dicalcium Phosphate, Paraffin, Hydrogenated Vegetable Oil, Phytosteryl/Isostearyl/Cetyl/Stearyl/Behenyl Dimer Dilinoleate, Polyethylene, Synthetic Wax, Silica Dimethyl Silylate, Acetylated Sucrose Distearate, Ethylene/Propylene Copolymer, Parfum, Glyceryl Caprylate, CI 77492, Helianthus Annuus (Sunflower) Seed Oil, Argania Spinosa Kernel Oil, Borago Officinalis Seed Oil, Oenothera Biennis (Evening Primrose) Oil, Opuntia Ficus-Indica Seed Oil, Prunus Armeniaca Kernel Oil, Pyrus Malus Seed Oil, Simmondsia Chinensis (Jojoba) Seed Oil, Sweet Almond (Prunus Amygdalus Dulcis) Oil.;0;Lip Balm;Lip Care;Memberi warna pada bibir untuk meningkatkan penampilan.
Vinotherapist Lip and Hand Duo;CAUDALIE;Rp200.000;Caprylic/Capric Triglyceride, Ricinus Communis (Castor) Seed Oil, Cera Alba/Beeswax/Cire D'Abeille, C10-18 Triglycerides, Butyrospermum Parkii (Shea) Butter, Macadamia Ternifolia Seed Oil, Copernicia Cerifera Cera / Copernicia Cerifera (Carnauba) Wax / Cire De Carnauba, Hydrogenated Castor Oil, Palmitoyl Grape Seed Extract, Tocopheryl Acetate, Limonene, Linalool, Leontopodium Alpinum Flower/Leaf Extract, Geraniol, Parfum (Fragrance).(181/001);5;Lip Balm;Lip Care;melindungi dan menenangkan bibir kering. menutrisi dan memperbaiki kulit kering tanpa membuat kulit terasa berminyak. Melindungi kulit dari dehidrasi dan meninggalkan hasil akhir lembut yang tahan lama.
Fruit Justice Lip Balm;DAZZLE ME;Rp 15.450 - Rp 26.265;Ethylhexyl Palmitate, Polyisobutene, Caprylic/Capric Triglyceride, Ozokerite, Cocos Nucifera (Coconut) Oil, Microcrystalline Wax, Polyethylene, Phenoxyethanol, Fragrance, Ethylhexylglycerin, Tocopheryl Acetate, Fragaria Chiloensis (Strawberry) Fruit Extract, Simmondsia Chinensis (Jojoba) Seed Oil. May Contain: CI 15850, CI 45410.;4.5;Lip Balm;Lip Care;melembapkan bibir secara intens, ringan, dan tidak lengket. Warnanya berubah sesuai pH tubuh untuk tampilan alami. menghidrasi, mencerahkan, serta membuat bibir lebih penuh. Dapat meremajakan bibir kering dan pecah-pecah
Sheen. Tinted Lip Balm + UV Filter;HALE;Rp89.640;Ethylhexyl Hydroxystearate, Pentaerythrityl Tetraisostearate, Dipentaerythrityl Hexahydroxystearate / Hexastearate / Hexarosinate, Cetyl Ricinoleate, Hydrogenated Polyisobutene, Tridecyl Trimellitate, Diisostearyl Malate, Microcrystalline Wax, Polyethylene, Phytosteryl / Isostearyl / Cetyl / Stearyl / Behenyl Dimer Dilinoleate, Ceresin, Ethylhexyl Methoxycinnamate, Lauroyl Lysine, Diglyceryl Sebacate / Isopalmitate, Dicalcium Phosphate, Sorbitan Isostearate, Polyglyceryl-2 Triisostearate, Phytosteryl Macadamiate, Polyhydroxystearic Acid, Lecithin, Ethylhexyl Palmitate, Isostearic Acid, Isopropyl Myristate, Tocopheryl Acetate, Polyglyceryl-3 Polyricinoleate, Polyglyceryl-2 Diisostearate, Caprylyl Glycol, Glyceryl Caprylate, Fragrance (Parfum), BHT;4.6;Lip Balm;Lip Care;Memberikan warna alami pada bibir, melindungi bibir dari kerusakan akibat sinar UV, menjaga kelembapan bibir, membuat bibir terasa halus dan lembap, serta memberikan perlindungan ekstra
Organic Lip Balm;DR BRONNERS;Rp77.900;Organic beeswax, organic coconut oil, organic avocado oil, organic jojoba oil, hemp oil.;4.6;Lip Balm;Lip Care;memberikan perlindungan ekstra untuk menjaga kelembapan lapisan bibir.
BLP X Tuku Butter Balm;BLP BEAUTY;Rp 59.250 - Rp 68.730;Bis-Diglyceryl Polyacyladipate-2, Tridecyl Trimellitate, Vp/Hexadecene Copolymer, Ethylhexyl Methoxycinnamate, Copernicia Cerifera (Carnauba) Wax, Diisostearyl Malate, Helianthus Annuus (Sunflower) Seed Oil, Candelilla Wax Esters, Phenoxyethanol, Tocopheryl Acetate, Caprylyl Glycol, Parfum, Butyrospermum  Parkii  (Shea) Butter, Caffeine, Simmondsia Chinensis (Jojoba) Seed Oil, CI 77891, CI 19140, CI 77491, CI 15850, CI 77499;4.8;Lip Balm;Lip Care;melembapkan, menutrisi, dan melindungi bibir dari sinar UV. memberikan hidrasi ekstra, menjaga kelembutan bibir, serta membuatnya tampak sehat.
